,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
1676,12 Westwynd Crt | House Sold Price,W4994884,sold,Residential House,,20201118,20210115,"1,181,000","1,178,888",4,3,0,,N,,,,"Much Loved Family Home In Central Etobicoke! Large 4 Bedroom 5 Level Backsplit With A Double Car Garage, Family Room, 3 Bathrooms, And Finished Basement. This Home Is Ideal For A Large Family Or Two Families. Very Well Maintained Home. Roof (New), Air Conditioner (1998), Furnace (New), Window (As Is), Electrical (2005), Fridge(2017), Stove(2017), Microwave, Dishwasher(2017), Washer(2019), Dryer(2005), All Electrical Light Fixtures And All Window Coverings.""",https://www.realmaster.com/en/toronto-on/12-westwynd-crt/willowridge-martingrove-richview-TRBW4994884?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=110,"12 Westwynd Crt, Toronto, Ontario, M9R2M2"
1677,98 Pembroke St | House Sold Price,C5078385,sold,Residential House,,20210107,20210115,"1,225,000","1,269,000",3,2,0,1500-2000,E,,,,"Spacious Garden District, Semi-Det. Home W/ Oversized Principal Rms, 3 Bdrms &amp; Parking. Great Opportunity To Personalize &amp; Update To Own Tastes. Kit. W/ Island &amp; W/Out To Garden. Wide, Main Flr Centre Stairs W/ Light-Well Gives Home Bright/Welcoming Feel. Huge Bdrms On 2nd Flr Each W/ Baths, Perfect For A Growing Family Or For Cost-Sharing. 3rd Flr Bdrm/Family Rm W/ Walkout To Sun-Soaked Roof-Top Terrace. Steps To Parks, Shopping, Transit &amp; Fin. Core. Fridge, Stove, Dishwasher, Washer, Dryer, Gas Furnace, Central Air Conditioning, Third Floor Wall-Mounted Ac Unit, Elf's (All Chattels &amp; Fixtures In As-Is Condition)""",https://www.realmaster.com/en/toronto-on/98-pembroke-st/moss-park-TRBC5078385?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=110,"98 Pembroke St, Toronto, Ontario, M5A2N8"
1678,1410 Dupont St 801 | Apartment Sold Price,W5071789,sold,Residential Apartment,8,20201229,20210115,"670,000","675,000",2,2,0,800-899,Ne,Owned70,Owned,577.71,"One Of A Kind, Corner Unit At Fuse Condos! Functional 2 Bed &amp; 2 Bath Split Layout With Beautiful Ne Views. Don't Miss This Opportunity To Live In The Junction, Rated One Of The Top 50 Neighborhoods In The World. This Freshly Painted Unit Is Home To Food Basics And Shoppers Drug Mart In The Building, Ttc At Your Doorstep! Located Next To Key Developments Such As Galleria/Junction House/Junction Point. Steps To Upcoming Davenport Diamond Project By Metrolinx. Ss Fridge, Stove, Dishwasher, Microwave. Stacked Washer &amp; Dryer, Kitchen Island, Balcony Wood Tiles. All Light Fixtures. 1 Parking, 1 Locker Included. Excluded: Bedroom Window Coverings.""",https://www.realmaster.com/en/toronto-on/1410-dupont-st/801-dovercourt-wallace-emerson-junction-TRBW5071789?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=110,"801 1410 Dupont St, Toronto, Ontario, M6H0B6"
1679,15 Zorra St 607 | Apartment Sold Price,W5065758,sold,Residential Apartment,6,20201215,20210115,"660,000","679,500",2,2,1,800-899,Sw,Owned27,Owned,598.86,"Stunning Corner 2 Bedroom + Den Unit With Open Concept Living, 9Ft Ceiling, 830 Sq/Ft - 2 Balconies, Floor To Ceiling Windows, Beautiful Laminate Flooring Throughout. Upgraded Kitchen, Stainless Steel Appliances, Quartz Counter Tops, And Completely Functional Split Bedroom Layout. Minutes To Gardiner Expressway, Sherway Gardens Mall, Ikea, Theatre, Grocery Stores, Bank, Transit, Islington/Kipling Subway Station. Parking &amp; 2 Lockers Included! Brand New Stainless Steel Appliances, Bright Corner Unit. Window Covers Included, Unit Equipped With Alarm System Monitored By Concierge, Parking &amp; 2 Locker Included.""",https://www.realmaster.com/en/toronto-on/15-zorra-st/607-islington-city-centre-west-TRBW5065758?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=110,"607 15 Zorra St, Toronto, Ontario, M8Z0C1"
1680,17 Dundonald St 1204 | Apartment Sold Price,C4939523,sold,Residential Apartment,12,20201003,20210120,"500,000","516,000",1,1,0,0-499,N,None,Exclusive,478.69,"Bright And Open Concept One Bedroom Unit With Balcony Plus One Locker In Totem. Direct Access To Wellesley Subway Station. Close To University Of Toronto, Ryerson University, College Park, Queens Park, Restaurants, Shopping. Integrated Fridge, Integrated Dishwasher, Cooktop, Oven, Microwave, Stacked Front Load Washer And Dryer, All Existing Electric Light Fixture And Window Coverings.""",https://www.realmaster.com/en/toronto-on/17-dundonald-st/1204-church-yonge-corridor-TRBC4939523?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"1204 17 Dundonald St, Toronto, Ontario, M4Y1K3"
1681,70 Armstrong Ave | House Sold Price,W5093601,sold,Residential House,,20210125,20210201,"1,300,000","1,249,000",3,3,0,,N,,,,"Quiet Residential Street In Bloordale Village Neighbourhood, One Of The Best In Toronto's West End. Detached Single Family Home W/ Mrtg Helper. Both Apts Rented-See Attached Finance Sheet. 5 Min Walk To The Subway And To The Future, Community Ctr &amp; Park @ Galleria. Cute Yard With Grapes And Pears. Upgrades: Water Main, Garage Electric, Nest Thermo &amp; Smoke Alarms, In-Wall Speakers, Custom Wood Cabinets, Heated Floor, Gas Line For Bbq + New Laundry &amp; 2 Pc Bath. Floor Heating System @ Back Room. High-End Waterproofing System In Both Showers. 60Amp Sub-Panel In Garage. Backflow Valve Installed And Upgraded Water Main; 3/4. Added Bbq Gasline. 2X(Fr, Stv, W/D's). 1 Dw. Optional Add: Projector/Screen,""",https://www.realmaster.com/en/toronto-on/70-armstrong-ave/dovercourt-wallace-emerson-junction-TRBW5093601?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"70 Armstrong Ave, Toronto, Ontario, M6H 1V8"
1682,160 Horsham Ave | House Sold Price,C5079905,sold,Residential House,,20210109,20210202,"3,201,000","3,298,000",4,7,2,3500-5000,N,,,,"Exquisite Custom Built Home Situated In Front Of A Park Within Mins To Yonge St. Built As A Forever Home For The Owners Using The Best Materials With Utmost Quality. Featuring Gourmet Kitchen: B/I Subzero/Wolf Appliances, Large Center Island W Quartz Counters &amp; Backsplash, Boasting Elegant Design, &amp; Quality Finishes. Master W His/ Hers W/I Closets &amp; Spa Inspired 7 Pc Ensuite. Basement W Rec Rm, Heated Floor, Large Walk-Out, Nanny's Quarter &amp; Wet Bar. **Prime Location Across From The Park Close To Yonge St** High-End Subzero/Wolf Appliances(48 Gas With Griddle, 30 Wall Oven &amp; Microwave, 48 Subzero Fridge, B/I D/W, F/L Samsung Washer &amp; Dryer, Cvac, Cac, Smart Home, Des Chandeliers""",https://www.realmaster.com/en/toronto-on/160-horsham-ave/willowdale-west-TRBC5079905?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"160 Horsham Ave, Toronto, Ontario, M2N2A2"
1683,130 Inglewood Dr | House Sold Price,C5097579,sold,Residential House,,20210128,20210202,"5,200,000","5,295,000",5,4,0,3500-5000,S,,,,"First Time On The Market In 51 Years! Gracious 5 Bdrm Home Built In 1908 On 1/2 Acre Of Ravine Property With Substantial Tableland. 40 Ft Pool. Large Principal Rooms With Plenty Of Space For All Members Of The Family To Find Quiet Spaces To Work Or Study From Home ! Property Is Being Sold In As Is Where Is State. Legal Description: Lt 221 Pl 895 Moore Park; Pt Lt 220, 222, 225-226 Pl 895 Moore Park As In Em80437; City Of Toronto""",https://www.realmaster.com/en/toronto-on/130-inglewood-dr/rosedale-moore-park-TRBC5097579?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"130 Inglewood Dr, Toronto, Ontario, M4T1H5"
1684,155 Legion Rd N 205 | Apartment Sold Price,W5098140,sold,Residential Apartment,2,20210129,20210202,"716,000","699,900",2,2,0,1000-1199,Sw,Owned25,Exclusive,964.37,"Stunning, Rarely Offered 2 Bedroom 2-Storey Corner Loft Just Steps To The Lake! 1125 Sq Ft Of Modern Luxury Including 18' Soaring Ceilings, Floor To Ceiling Windows With Custom Blinds, Glass Railings, Granite Counters, Open Concept Floor Plan Perfect For Entertaining! Easy Access To 2nd Floor Outdoor Space Perfect For Pet Owners Or Those Who Avoid Elevators! World Class Building Amenities Include Outdoor Pool, Rooftop Patio, Gym. Included: S/S Fridge, S/S Dishwasher, S/S Stove, Washer And Dryer. Excluded: Light Fixture In Dining Room.""",https://www.realmaster.com/en/toronto-on/155-legion-rd-n/205-mimico-TRBW5098140?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"205 155 Legion Rd N, Toronto, Ontario, M8Y0A7"
1685,1 Old Mill Dr 813 | Apartment Sold Price,W5094572,sold,Residential Apartment,8,20210126,20210201,"715,000","729,900",1,1,1,600-699,S,OwnedP363,Owned,588.07,"Sun-Drenched Living! Lofty 9Ft Ceilings &amp; Freshly Painted, 1+1 Bedroom Suite Offers View Of City Skyline &amp; Lake In Award Winning Tridel Building.Open Concept Layout Features Gourmet Kitchen W/ Breakfast Bar, Stainless Steel Appliances &amp; Quartz Countertops. Walk-Out From Living/Dining To 50Sq.Ft. Balcony.Spacious Master With Walk-In Closet &amp; Generous Floor-To-Ceiling Windows.Private Den/2nd Bedrm Offers Flexibility. Second Floor Locker &amp; Premium Parking Space. See Sch B For Inclusions. Smooth Ceilings, Limestone Backsplash, 5 Bevelled Laminate; Porcelain, Cultured Marble &amp; Quartz. Stellar Amenities Include: Concierge, Pool, Sauna, Exercise &amp; Theatre Room, Gorgeous Rooftop Deck With Bbqs.""",https://www.realmaster.com/en/toronto-on/1-old-mill-dr/813-high-park-swansea-TRBW5094572?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"813 1 Old Mill Dr, Toronto, Ontario, M6S0A1"
1686,11 Neilson Dr 602 | Apartment Sold Price,W5093296,sold,Residential Apartment,6,20210125,20210201,"521,000","489,900",3,2,0,1000-1199,Ne,ExclusiveH3,Exclusive,676.53,"Fabulous Penthouse Corner Unit! 3 Bedroom, 2 Bath In Small Complex (1,150 Sq Ft). Great Lay-Out With Spacious Rooms, Laminate Flooring Thru-Out, Open Concept Lr/Dr Area With Walk-Out To Large Balcony, Renovated Kitchen With Quartz Counter &amp; S/S Appliances, Big Master Has Walk-In Closet &amp; 2Pc Ensuite Bath. Both Baths Updated. Ensuite Laundry 1 Parking &amp; 1 Locker. 1 Bus To Kipling Subway. Walk To Cloverdale Mall. Highway Access S/S Fridge, Stove, B/I Dishwasher &amp; Hood. Washer &amp; Dryer, Elf's, Window Coverings, Ac Window Unit, Mirror Closet""",https://www.realmaster.com/en/toronto-on/11-neilson-dr/602-markland-wood-TRBW5093296?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"602 11 Neilson Dr, Toronto, Ontario, M9C1V4"
1687,1638 Bloor St W 1105 | Apartment Sold Price,W5079549,sold,Residential Apartment,11,20210108,20210130,"824,900","824,900",2,2,1,1000-1199,N,Owned48,Owned,920.83,"Steps Away From Beautiful High Park, This Spacious Sun-Drenched O/C Condo Is The Perfect Retreat For Those Seeking To Take Advantage Of Toronto's Park Trails &amp; Gardens While Having Easy Accessibility To Urban Amenities. Work From Home W/ Ease In The Convenient Den. Relax &amp; Unwind In The Master Suite Feat W/In Closet &amp; Lrg 4Pc Ensuite W/ Soaker Tub. Modern Layout Boasts Tall Ceiling Heights, Panoramic Windows &amp; Private Balcony W/ Beautiful City Views. Two Lockers For Additional Storage. W/In Closets In Both Brs. Concierge Service. Walking Distance To High Park &amp; The Keele &amp; Bloor/Dundas W Subway Lines. Close To Schools, Parks, Restaurants, Shops &amp; Easy Highway Access.""",https://www.realmaster.com/en/toronto-on/1638-bloor-st-w/1105-high-park-north-TRBW5079549?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"1105 1638 Bloor St W, Toronto, Ontario, M6P 0A6"
1688,120 Bayview Ave S609 | Apartment Sold Price,C5093425,sold,Residential Apartment,6,20210125,20210201,"855,000","799,900",2,2,1,800-899,Sw,Owned,Owned,700,"2 Bed + Den Canary Park Condo, This Condo Has South/West/North Exposure For Amazing Views And Natural Light.(See Floorplan)  Great Floor Plan With Over 800 Sqft Of Interior Living Space In Addition To A 309Sqft Wrap Around Balcony. One Of The Best Outdoor Infinity Pools In The City. Located Next To The Distillery District, Corktown Commons Park, Ttc Streetcar, Shops &amp; Restaurants, Also The Largest Ymca In Canada Is At Your Door Step. Parking And Locker Inc Stone Counter, Hardwood Floors, Integrated Appliances. This Unit Is Loaded With Upgrades! Sit Back And Enjoy Your South/West/North Exposure  All Window Coverings, And Elf's...High Speed Internet Is Included In Maintenance Fee's""",https://www.realmaster.com/en/toronto-on/120-bayview-ave/s609-waterfront-communities-c8-TRBC5093425?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"S609 120 Bayview Ave, Toronto, Ontario, M5A3R7"
1689,26 Olive Ave 215 | Apartment Sold Price,C5091155,sold,Residential Apartment,2,20210122,20210201,"560,000","583,000",2,1,0,700-799,Ne,Owned,Owned,577.2,"Stunning 765 Sqft All Inclusive 2 Bedroom Corner Unit In Yonge And Finch Area. Newly Renovated, Laminate Floor Thru-Out, New S/S Appliances, Granite Counter Top - Ready For You To Move In. Enjoy The Wonderful Amenities. Gym, Party Room, Billiards Rm, Steps To Finch Terminal, Starbucks, Library, Community Centre, Go Station And Many More! S/S Fridge,S/S Stove, B/I Dishwasher, S/S Range Hood W/Microwave, Washer, Dryer, All Elfs, All Window Coverings, One Parking And One Locker.""",https://www.realmaster.com/en/toronto-on/26-olive-ave/215-willowdale-east-TRBC5091155?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"215 26 Olive Ave, Toronto, Ontario, M2N7G7"
1690,3 Navy Wharf Crt 1803 | Apartment Sold Price,C4998345,sold,Residential Apartment,15,20201124,20210202,"618,888","635,000",1,1,1,600-699,Sw,None,Owned,484.76,"Bright &amp; Spacious Corner Unit Apartment Featuring, 1 Bdrm + Den, 4 Piece Bthrm, En-Suite Laundry, Private Balcony, Floor To Ceiling Wrapped Windows With Panoramic View Of Toronto &amp; Lake Ontario. Enjoy Access To 30,000 Sf Of Super Club Amenities. Including; Indoor Pool, Sauna,Gym, Tennis, Squash, Party Room, 24 Hour Concierge &amp; So Much More. Conveniently Located In Toronto's Desirable Waterfront Communities. S/S Fridge, Gas Stove, B/I Dishwasher, B/I Microwave, Stacked Washer And Dryer, All Window Coverings &amp; All Electrical Light Fixtures. Maintenance Fee Includes Heat, Water, Hydro.""",https://www.realmaster.com/en/toronto-on/3-navy-wharf-crt/1803-waterfront-communities-c1-TRBC4998345?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"1803 3 Navy Wharf Crt, Toronto, Ontario, M5V3V1"
1691,15 Northtown Way 1918 | Apartment Sold Price,C4962124,sold,Residential Apartment,4,20201021,20210113,"630,000","653,999",2,2,0,700-799,Ne,Owned,None,651.76,"*Luxurious Tridel Built Triomphe Offered, Beautiful Bright North East Corner Unit. Popular Split 2 Bedrooms W/2 Full Bath .Spacious Master W/Ensuite &amp; W/I Closet. 24Hr Concierge, Lots Of Visitor Parking, 2 Tennis Courts, Bbq Area, Jogging Track, Bowling, Indoor Pool, Jacuzzi, Sauna, Virtual Golf, Billiards, Library, Games Room, Party Room, Direct Access To 24Hr Metro Supermarket And Walking Distance To Subway. Maintenance  Fee Includes All Utilities!* Fridge(2018), Stove, Dishwasher, Microwave/Hood(2017), Washer/Dryer(2018). Electrical Light Fixtures &amp; Window Coverings.""",https://www.realmaster.com/en/toronto-on/15-northtown-way/1918-willowdale-east-TRBC4962124?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"1918 15 Northtown Way, Toronto, Ontario, M2N 7A2"
1692,39 Wright Ave | Townhouse Sold Price,W5095813,sold,Residential Townhouse,,20210127,20210202,"1,200,000","849,000",2,1,1,700-1100,S,,,,"Bright And Charming Victorian In The Heart Of Trendy Roncesvalles. New High-End Floors, Open Concept Family Room &amp; Dining Room, Modern Kitchen With S/S Appliances, Quartz Counters, And Herringbone Backsplash, Spacious Master With Custom Cabinetry, And A Stunning Spa Bath With Heated Floors And An Extra-Deep Soaking Tub. Private South-Facing Backyard And Parking For One Car. Moments Away From Everything-Stores, Parks, Transit, Schools, Restaurants! See Schedule 'C'""",https://www.realmaster.com/en/toronto-on/39-wright-ave/roncesvalles-TRBW5095813?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"39 Wright Ave, Toronto, Ontario, M6R1K9"
1693,91 Alameda Ave | House Sold Price,C5093246,sold,Residential House,,20210124,20210131,"897,000","799,000",1,2,1,,E,,,,"Opportunity To Live In Sought After Cedarvale. Build Custom Home Or Renovate To Your Liking. Family Neighborhood With Great Schools. Close To Cedarvale Park And Ravine. Walk To Eglinton Bus Line, Yonge-University And New 2022 Eglinton West Extension Subway Lines. Great Shops And Restaurants. Convenient Access To Allen Expressway-Hwy 401, Yorkdale, Yonge-Eglinton,Downtown And Airport. Fridge, Stove, Washer And Dryer, Dishwasher, All Electric Light Fixtures, All Window Coverings, Solid Brick Home.""",https://www.realmaster.com/en/toronto-on/91-alameda-ave/oakwood-vaughan-TRBC5093246?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"91 Alameda Ave, Toronto, Ontario, M6C3W4"
1694,95 Bedford Rd | House Sold Price,C4970527,sold,Residential House,,20201028,20210131,"3,700,000","3,825,000",4,4,1,3500-5000,E,,,,"Prime Annex Location! Stunning Heritage Home Renovated W/ Top Quality Materials &amp; Outstanding Craftsmanship. Gorgeous Kitchen, 3 Fireplaces, Oak Hardwood Flrs, Bay Windows, Original Leaded Stained Glass Windows, Hand-Carved Fireplace Mantlepieces, High Ceilings! Pocket Doors To Sublime Kitchen Featuring Statuario Marble Slab Island, S/S Counters, Wolf, Sub Zero, Miele Appliances. Breakfast Area W/ French Doors Opens To A Private, Lush Garden Sanctuary. 2nd Level Bdrm &amp; 3rd Level Master Suite Doors Open To Balconies. Wine Cellar 1000 Bottle Capacity. Self-Contained Apt W Bdrm, Full Kitchen, Studio &amp; Sep Entrance To Garden. Radiant In-Floor Heating Non-Functional. See Sch D For Incl/Excl.""",https://www.realmaster.com/en/toronto-on/95-bedford-rd/annex-TRBC4970527?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"95 Bedford Rd, Toronto, Ontario, M5R2K4"
1695,250 Scarlett Rd 1106 | Apartment Sold Price,W5095296,sold,Residential Apartment,11,20210127,20210128,"520,000","524,800",1,1,0,800-899,Ne,Exclusive244,Exclusive,583.1,"**Live Large @ Lambton Square!!**Premium 1 Bedroom Floor Plan*1,014 Square Feet Including Massive Private Balcony*Unobstructed Exposure*Updated Kitchen With Loads Of Storage &amp; Prep Space + Breakfast Area*Gigantic Sunken Living Room*Spacious Dining Room*Hi-Grade Flooring Thru-Out...No Carpet!*Newer Windows*Freshly Painted*Clean As A Whistle!*Brand New Hvac*Huge Master Retreat Feat X/L Closet*Luxe Reno'd 4-Piece Washroom*Large Ensuite Laundry*Incredible Value!* *S/S Fridge &amp; Stove*Washer/Dryer*Luxury Roller Blinds*All Elf's*Parking &amp; Locker*Maintenance Fee Includes Hydro, Cable Tv &amp; Internet*Electric Bbq's &amp; Pets Allowed*Resort-Like Amenities*1 Bus To Subway/Bloor West Village/Junction*See V-Tour*""",https://www.realmaster.com/en/toronto-on/250-scarlett-rd/1106-rockcliffe-smythe-TRBW5095296?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"1106 250 Scarlett Rd, Toronto, Ontario, M6N4X5"
1696,353 Driftwood Ave Th 3 | Townhouse Sold Price,W5091804,sold,Residential Townhouse,1,20210122,20210203,"550,000","499,900",3,2,1,1200-1399,W,ExclusiveT16,None,687,"Beautiful And Spacious 3 Bed, 2 Bath Condo Townhome In Toronto. Great Opportunity For First-Time Home Buyers Or Investors. New Vinyl Flooring, Kitchen, Doors And Windows. Fully Renovated With Finished Basement. Featuring An Open Concept Living And Dining Room With Walk-Out To A Private Fenced Yard. Close To York University, Parks, Shopping Malls, Public Transit, Restaurants And Highway 400. All Elfs, Window Coverings, S/S Fridge, Stove, Washer, Dryer.""",https://www.realmaster.com/en/toronto-on/353-driftwood-ave/th-3-black-creek-TRBW5091804?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"Th 3 353 Driftwood Ave, Toronto, Ontario, M3N2P2"
1697,175 William Duncan Rd 6 | Townhouse Sold Price,W5087788,sold,Residential Townhouse,1,20210118,20210202,"575,000","569,999",2,1,1,700-799,Ew,Exclusive39,None,178.87,"Mattamy Homes Downsview Park Community, Main Level Stacked Townhouse, 2 Bdrm+Den W/1Bath. Modern Kitchen With Granite Centre Island/Breakfast Bar. Laminate Floors Throughout. Master Bedroom With Walk-In Closet And Private Balcony Walk-Out. Underground Parking. Tennis Court &amp; Basketball Court. Free Shuttle Bus To Downsview Park Subway Station. New Vaughan Subway Extension. Close To Hwy, Subway, Go Station, Hospital, Yorkdale Mall, And Much More! S/S Fridge, Stove, Dishwasher, Microwave/Hoodvent, Full Size Front Load Washer And Dryer. All Electric Light Fixtures. Hot Water Tank Rental.""",https://www.realmaster.com/en/toronto-on/175-william-duncan-rd/6-downsview-roding-cfb-TRBW5087788?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"6 175 William Duncan Rd, Toronto, Ontario, M3K0B5"
1698,121 Trudelle St 1405 | Apartment Sold Price,E5092583,sold,Residential Apartment,14,20210122,20210202,"450,000","435,900",2,2,0,1000-1199,S,Owned,None,794,"Bright And Spacious 2 Bedrooms, 2 Bath, South Facing Suite, Newer Laminate And Ceramic Floors, Offer Large Living Room With Walkout To South Facing Balcony, Large Kitchen Open To Formal Dining Area, Comes With Private Newer And Large Ensuite Laundry, Amazing Views From Balcony, Excellent Location, Close To Eglinton Go Station, Ttc, Schools, Place Of Worship And Shoppings. Fridge, Stove, Washer And Dryer (Newer), All Electrical Lights Fixtures, Maintenance Include (Heat, Hydro, Water, Cable With 2 Rogers Box, 1 Parking, Building Insurance, Common Elements, Building With Security Night Guard)""",https://www.realmaster.com/en/toronto-on/121-trudelle-st/1405-eglinton-east-TRBE5092583?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"1405 121 Trudelle St, Toronto, Ontario, M1J3K4"
1699,201 Carlaw Ave 301 | Apartment Sold Price,E4961391,sold,Residential Apartment,3,20201020,20210120,"558,000","574,900",1,1,0,500-599,N,None,None,319.66,"Welcome To The Grand, The Cool... The Historic Printing Factory Lofts (1913) In The Heart Of Leslieville. This Gorgeous 1 Bedroom Loft Features: Soaring 10' Ceilings With Polished Concrete Floors, Walkout To Large Balcony Overlooking The Beayutiful Courtyard, Modern Kitchen W/Granite, Separate Bedroom Area, Large 4Pc Bathroom &amp; Much More! Minutes To Downtown Core And Beach. Walk To Transit, Shops And Restaurants Along Historic Queen Street East! Stainless Steel Appliances: Fridge, Stove, B/I Dishwasher, B/I Microwave W/ Exhaust. Washer/Dryer &amp; All Elf's""",https://www.realmaster.com/en/toronto-on/201-carlaw-ave/301-south-riverdale-TRBE4961391?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"301 201 Carlaw Ave, Toronto, Ontario, M4M2S1"
1700,560 Front St W 303 | Apartment Sold Price,C5096067,sold,Residential Apartment,3,20210127,20210202,"570,000","539,000",1,1,0,500-599,W,Owned,Owned,415,"Parking &amp; Locker Included W/This Beautiful &amp; Modern 1 Bdrm+1 Bath Condo In Sought After King West; Settle Into This Trendy Boutique-Hotel Style Condo In The Heart Of Downtown Toronto W/A Balcony, 9Ft Ceilings &amp; A Spacious Open Concept Layout. Large Kitchen W/Breakfast Bar, Granite Counters, Under Cabinet Lighting, S/S Apps; Master W/Double Closet Drs. Impeccably Maintained; Luxurious Amenities; Transit &amp; The Entertainment District At Your Doorstep; Score:95%. S/S Apps: Fridge, Stove, Microwave, D/W; Washer/Dryer; Windw Coverings &amp; Elfs. Main Floor High-End Amenities: A Luxurious Party Rm, Large Gym+Yoga/Dance Studio, Sauna, Movie Theatre, Roof Top Terr W/Bbq Area &amp; Gorgeous City Views + More!""",https://www.realmaster.com/en/toronto-on/560-front-st-w/303-waterfront-communities-c1-TRBC5096067?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"303 560 Front St W, Toronto, Ontario, M5V1C1"
1701,893a Adelaide St W | Townhouse Sold Price,C5093643,sold,Residential Townhouse,1,20210125,20210201,"910,000","899,000",2,3,0,1200-1399,Ns,OwnedA-7,Exclusive,785.29,"Gorgeous 2 Level, 2 Bedroom Copperfield Townhome Located In A Quiet Pocket Between Queen &amp; King West. Spacious Home Features Beautiful Fireplace W/Mantel, Large Bay Window, Eat-In Kitchen W/Lots Of Light, Custom Backsplash &amp; Eat In Area.  Combined Living And Dining Room Area With Walk Out To Beautiful Deck. Huge Master Bedroom With Walkout To Patio, Large Walk Through Closet With 4 Piece Ensuite.  2nd Bedroom W/3 Piece Ensuite With Stand Alone Shower. Stainless Steel Appliances, All Existing Window Coverings, All Electric Light Fixtures, And All Window Coverings. Excluding Picture Shelves In Living Room.""",https://www.realmaster.com/en/toronto-on/893a-adelaide-st-w/niagara-TRBC5093643?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"893a Adelaide St W, Toronto, Ontario, M6J 3T1"
1702,1121 Steeles Ave W 1512 | Apartment Sold Price,C5082049,sold,Residential Apartment,14,20210112,20210202,"699,000","748,000",2,2,0,1200-1399,Se,Exclusive93,Owned,921.73,"$550/Sf!!Why Live Downtown At $1000+/Sf -One Of A Kind, Exquisitely Renovated Se Corner View Spacious Open Concept Floor Plan, Luxurious Finishings Gourmet Kitchen Features B/I Bosch Appl's And Stunning Quartz Counters, B/I Wall Unit, Smooth Ceilings, Scraped Oak Hwood Fl Th/O, All New Doors Italian Ceramics, Gorgeous Spa Inspired Washrooms With Stand Alone Soaker Tub , Large Oasis Balcony W Spectacular City Views. No Expense Spared. This Unit Is A Gem!! Bosch B/I Micro/Stove Combo Plus Self Clean Oven W Wifi, Bosch B/I Dishwasher, Bosch B/I Fridge, Induction Cook Top, New Doors W Weiser Hardware, Samsung Washer/Dryer. Exclude Tv's, 24 Hr Security. Maintenance Includes All Utiliites""",https://www.realmaster.com/en/toronto-on/1121-steeles-ave-w/1512-westminster-branson-TRBC5082049?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"1512 1121 Steeles Ave W, Toronto, Ontario, M2R3W7"
1703,68 Canterbury Pl 1008 | Apartment Sold Price,C5076739,sold,Residential Apartment,9,20210106,20210122,"535,000","558,000",1,1,1,500-599,W,Owned,Owned,429.79,"Luxury 1+Den Condo Located At Excellent Location Of North York. Move-In Condition. 9' Ceiling, Beautiful Unobstructed West View. 1 Parking (P2-#146) &amp; 1 Locker (P2-#k125). Laminate Flooring Throughout. Open Concept Kitchen, Granite Counter-Top. S/S Appliances. Upgraded Vanity, Kitchen Sink &amp; Faucet. Steps To Ttc, Close To Subway Station And All Amenities. Stainless Steel Appliance: Fridge, Stove &amp; Dishwasher. Washer &amp; Dryer. All Existing Lighting Fixtures. All Window Blinds.""",https://www.realmaster.com/en/toronto-on/68-canterbury-pl/1008-willowdale-west-TRBC5076739?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=47,"1008 68 Canterbury Pl, Toronto, Ontario, M2N0H8"
