,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
30,34 Allview Cres | House For Sale,C5078727,for sale,Residential House,,20210108,,,"3,180,000",4,6,1,3500-5000,W,,,,"5500 Sqf Incredible Space For Living In The Famous Bayview Village. Spectacular Custom-Built Masterpiece, Attention To Quality &amp; Craftsmanship,Panelled Walls,Crown Moldings,2Gas Fireplace, Spacious &amp; Bright Home, Led Lights,Gourmet Kitchen, Marble Countertop And Central Island. Large Breakfast Area. Glorious Master Bedroom W Wetbar And 5 Pc Ensuite. Large Window W Skylight.*Earl Haig Secondary School* Wolf/Jennair Appliance:Fridge,Gas Stove,Oven,Mcrwv.Dshwshr.W/Cooler,2 Gas F/P,2 W/Cooler. Smart Home: Vis D/B:4 Camera, B/I Speaker, Samsung Washer/Dryer, 2 Laundry Rm,Humidifier,Gdo&amp;Remotes,Sprinkler System,Heated Flr In Bsmt,""",https://www.realmaster.com/en/toronto-on/34-allview-cres/bayview-village-TRBC5078727?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=105,"34 Allview Cres, Toronto, Ontario, M2J2R3"
31,181 Wynford Dr 303 | Apartment For Sale,C5078618,for sale,Residential Apartment,3,20210107,,,"624,900",1,2,1,800-899,S,Owned,None,525.93,"Spacious Master + Bedroom-Sized Den, 124Sf Of South Facing Balcony, Floor To Ceiling Windows, Tons Of Natural Light, Functional Layout W/Privacy Btwn Separated Bedrms, Self Contained Energy Recovery Ventilation, 2 Full Baths, 2 Closets In Master, Modern Kitchen, Laminate Wood Floors, Visitor's Parking, High End Facilities, Close To Shopping, Schools, Dvp, Minutes To Downtown &amp; Steps To Future Crosstown! See Virtual Tour! Existing: Fridge, Stove, Dishwasher, Microwave, Washer &amp; Dryer, All Electric Light Fixtures""",https://www.realmaster.com/en/toronto-on/181-wynford-dr/303-banbury-don-mills-TRBC5078618?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=105,"303 181 Wynford Dr, Toronto, Ontario, M3C0C6"
32,1 Market St 1909 | Apartment For Sale,C5078524,for sale,Residential Apartment,20,20210107,,,"1,288,000",2,2,0,1000-1199,Se,OwnedR26,Owned,638.12,"Prime Location, Lux. Condo, Bright &amp; Comfort 2 Bedroom +Den Unit , Over 1000 Sq.Ft + Large Balcony, Windows Wide, Unobstructed Lake View-East, South, &amp; West. 24 Hrs. Security, 9 Ft Ceiling , Mosaic Kitchen Black Splash, Caesar Stone, Counter Top, New Laminate Flooring Through Out And More... Steps To St. Lawrence Market, Restaurants, Coffee Shop, Shopper, Banks, Art Center, Lake Front, College, Etc. S.S Application: Fridge, Stove, Dishwasher. Washer &amp; Dryer. One Locker &amp; One Parking Included, All Window Coverings.""",https://www.realmaster.com/en/toronto-on/1-market-st/1909-waterfront-communities-c8-TRBC5078524?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=105,"1909 1 Market St, Toronto, Ontario, M5E0A2"
33,373 Front St W 307 | Apartment For Sale,C5078481,for sale,Residential Apartment,3,20210107,,,"1,088,000",2,2,2,1000-1199,Se,OwnedD-61,Owned,767.45,"Prima Location: 2+2 Units. Den Can Be 3rd Bedroom, New Paint And New Laminate Flooring Through Out, Bright And Clean The Ideal Location Has Everything Nearby; Financial District, Rogers Centre, Ttc, Union Station/Access To Path/24Hr Grocery/Parks. Amazing Amenities Include; 24 Hr Concierge, Full Service Spa, Indoor Pool, Gym, Indoor Basketball Court, Media Room, Patio And Bbq Area. Stove, Fridge, B/I Microwave W/ Hoodfan, B/I Dishwasher, Washer/Dryer, All Electrical Light Fixtures, One Parking And One Locker Included.""",https://www.realmaster.com/en/toronto-on/373-front-st-w/307-waterfront-communities-c1-TRBC5078481?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=105,"307 373 Front St W, Toronto, Ontario, M5V3R7"
34,650 Sheppard Ave E 201 | Apartment For Sale,C5078384,for sale,Residential Apartment,2,20210107,,,"539,000",1,1,0,500-599,N,OwnedC-22,Owned,562.52,"Luxury Condo In Prime North York Location. Quiet And Well Managed Building. Fully Furnished Hotel Style Living. Parking And Locker Are Included. Great Spacious Layout Facing To The Courtyard. Walking Distance To The Bayview Village Mall, Public Transit, Subway And Hwy 401. Stainless Steel Appliances : Fridge, Stove, B/I Dishwasher, Washer/Dryer, B/I Microwave/Vent, Elf, All Existing Furniture And Window Coverings.""",https://www.realmaster.com/en/toronto-on/650-sheppard-ave-e/201-bayview-village-TRBC5078384?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=105,"201 650 Sheppard Ave E, Toronto, Ontario, M2K1B7"
35,31 Marlbank Rd | House For Sale,E5105375,for sale,Residential House,,20210205,,,"899,900",4,3,0,,E,,,,"**Must See**This 50-Ft Lot Backsplit Sweet Home Just Renovated From Top To Bottom With Luxury Design!!!  Generous Main Floor Living Space W/Cathedral Ceilings &amp; Huge Picture Window. Incredible Lower-Level Studio With 7'3 Ceilings. Private &amp; Quiet Backyard W/Lush Lawn Backing Onto Schoolyard. Walk To Lynngate Park &amp; Scarden Park . Close To All Amenities.**Dont Missed This One!!** All Elfs, All Window Coverings, Fotile Range Hood, S/S Stove, S/S Fridge, Garage Remote And Keys.""",https://www.realmaster.com/en/toronto-on/31-marlbank-rd/tam-oshanter-sullivan-TRBE5105375?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"31 Marlbank Rd, Toronto, Ontario, M1T1Y6"
36,283 Adelaide Street West 02 | Condo Apt For Sale,,for sale,Residential Condo Apt,,20210123,,,"1,339,000",3,2,1,1100-1500,SW,,,,"超值楼花转让，著名开发商Pinnacle International在市中心科技区地址283 Adelaide St W建造The PJ condo，40层以上接近顶层西南朝向室内面积1370平尺的3室2卫1书房1厅1储藏间。书房尺寸可做第四卧室，更高租金。户型方正布局合理无浪费空间，包全屋窗帘，预计明年春季入住。周围现房单价均价1200，这套单元仅叫价133.9万，抛去楼层和储藏间，单价仅900多。还等什么？快！快！""",https://www.realmaster.com/en/toronto-on/283-adelaide-street-west/02-RM1-37095?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"02 283 Adelaide Street West, Toronto, Ontario, M5V 2E2"
37,252 Newton Dr | House For Sale,C5101835,for sale,Residential House,,20210202,,,"3,280,000",4,7,2,3500-5000,N,,,,"One-Of-A-Kind Brand Custom Built Nested In The Heart Of North York! Beautiful Lay Out,Expertly Crafted&amp;Lavishly Spent! 5900 Sqft Of Luxury Living, Chef Inspired Kitchen W/Top Of Line Appliances+Gas Cooktop+Island With Breakfast Area, Timeless &amp; Elegant Natural Stone Ext. Extensive Millwork T/O. Marble Flrs. Full Panelled Wall,Layerd Moulding.Priv. Mbdr Boasts Lux 6Pc Ens &amp; Walk-In.4 Large Ensuit At 2nd Level. Walk-Up L/L, Wet Bar W/ Wine Rm. S/S Appliances, Pantry W/Stove, Cameras, Coffered Ceiling, 2 Gas Fireplaces, 2 Skylights, Garage To The Main Floor, Lights Fixture, High Ceiling At Main And Second Floor.""",https://www.realmaster.com/en/toronto-on/252-newton-dr/newtonbrook-east-TRBC5101835?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"252 Newton Dr, Toronto, Ontario, M2M2P4"
38,181 Alfred Ave | House For Sale,C5000708,for sale,Residential House,,20201126,,,"2,680,000",4,5,1,,S,,,,"Custom Built Home In The Heart Of Willowdale, Steps To No.1 Ranking Hollywood Public, Earl Haig Ss, Bayview Ms, Claude Watson For The Arts. Sought After South Facing Exposure. Thoroughly Renovated With 9' Ceiling On Main Fl, 2 Big Skylights, Hardwood Floor Through Out, New Painting, Granite Top In Kitchen, 2 Bedrooms With Ensuite Bath. Crown Molding, Finished Walk Out Basement To Sunny Backyard With Bedroom &amp; Bathroom &amp; Above Ground Windows, Existing Appliances, Elfs &amp; Window Coverings. 3-Yr Hrv System, Cac, Brand New Roof (Sept, 2020). Lawn Sprinkling System. Security Camera System ($7000 In Purchase Value) With 20 Security Sensors.""",https://www.realmaster.com/en/toronto-on/181-alfred-ave/willowdale-east-TRBC5000708?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"181 Alfred Ave, Toronto, Ontario, M2N3J3"
39,5 Northtown Way | Condo Apt For Sale,,for sale,Residential Condo Apt,3,20210116,,,"679,900",2,2,0,800-899,W,,,598,"Great Investment Property!!!! Luxury Tridel Condo with Functional Lay Out: 2 Bedrooms, 2 Bathrooms, *2 PARKING side by side &amp;1 locker*   Address: #305 - 5 Northtown Way, North York. Direct Access To 24 Hrs Metro, Retail Stores, Tons of Restaurants, Café and restaurants on Street Level, Short walking distance To Finch Subway, Viva, Go Bus, Parks, Community Centre.  Great Recreational Facilities: Tennis Courts, Virtual Golf, Ping Pong, Billiard, Game Room, Gym, Indoor Poor, Library, Party Room, Guest Room, Rooftop Garden, Sauna, Jogging Track and BBQ Area. LOW Maintenance Includes ALL Utilities: Heat, Hydro, CAC, Water. Lots of Visitor Parking.  Property is vacant, welcome to book showings anytime.  Please contact Anzi 647 505 5591 for more info. Thank you for your interest.  ***投资物业的首选*** - 豪华Tridel公寓：2卧室，2浴室，2个并排停车位!!!! 和1个储物室。公寓直通24小时营业超市，零售店，众多餐厅，街边咖啡馆，短途步行路程到地铁站， 巴士站，公园，社区中心。公寓设有 大型娱乐设施：网球场，虚拟高尔夫，乒乓球，台球，游戏室，健身房，室内游泳池，图书馆，宴会厅，宾客室，屋顶花园，桑拿浴室，慢跑跑道和烧烤区。 低管理费(管理费包括冷暖气和水电!!!!!!) 大量访客停车场。 单位空置， 欢迎随时看房。""",https://www.realmaster.com/en/toronto-on/5-northtown-way/RM1-36880?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"5 Northtown Way, Toronto, Ontario, M2N7A1"
40,85 Queens Wharf Rd Ph4508 | Apartment For Sale,C5079839,for sale,Residential Apartment,39,20210108,,,"498,000",0,1,0,0-499,N,None,None,267.6,"Penthouse Spectacular Spacious And Functional Bachelor With Beautiful View Located In The High Demand Waterfront Community! 9Ft Smooth Ceiling, Floor-To-Ceiling Window! Laminated Flr Thru-Out, Kitchen With S/S Appl And Ceramic Backsplash. Luxury Amenities Incl: Gym, Basketball Crt, Cycling, Yoga, Indoor Pool, Hot Tubs, Party Room, Massage Chairs, Meeting Room, Rooftop Terrace With Bbq, Guest Suites, Etc. 24-Hr Security. Minutes Away From Dvp &amp; Qew! All Elf's, Fridge, Stove, Microwave, Exhausted Fan, B/I Dishwasher, Stacked Washer/Dryer. Window Coverings.""",https://www.realmaster.com/en/toronto-on/85-queens-wharf-rd/ph4508-waterfront-communities-c1-TRBC5079839?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"Ph4508 85 Queens Wharf Rd, Toronto, Ontario, M5V0J9"
41,715 Don Mills Rd 1405 | Apartment For Sale,C5076541,for sale,Residential Apartment,13,20210106,,,"439,000",1,1,1,700-799,E,Owned13,Exclusive,546.56,"Need More Space? Perfect 1 Bedroom Unit Layout. Complete With Bright Solarium That Can Be Used As A Workspace Or Breakfast Area, Updated Kitchen &amp; Updated Bathroom Vanity. The Building Is Well Maintained With Wonderful Amenities-Indoor Pool, Exercise Room And Sauna. Grounds Are Embellished W Beautiful Gardens And Out Door Seating. Close To Dining, Shops, Transit, Dvp, Schools Includes Fridge, Stove, Hood Vent, All Elf's, All Window Coverings/Blinds, 1 Underground Parking Space, Locker On Same Floor As Unit.""",https://www.realmaster.com/en/toronto-on/715-don-mills-rd/1405-flemingdon-park-TRBC5076541?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"1405 715 Don Mills Rd, Toronto, Ontario, M3C1S4"
42,70 Forest Manor Rd 3507 | Apartment For Sale,C5074458,for sale,Residential Apartment,35,20210104,,,"549,900",1,1,0,500-599,N,Exclusive166,Owned,433.93,"L-Penthouse Suite, 10Ft High Ceilings (Normal Floors 9' Ceilings), 35th Floor, North City Views, Huge Open Balcony. Modern Kitchen With Granite Countertops, Breakfast Bar. Amenities: Indoor Swimming Pool, Spa, Gym, Fairview Mall, Restaurants, Supermarkets, Schools, Parks. Direct Access To Subway Station. Stainless Steel Fridge, Stove, D/Washer, Microwave. Stacked Washer/Dryer. All Light Fixtures, Custom Sunscreen Window Blinds, 2 Large Mirrored Double Closets, One Parking Spot P2-166-Close To The Elevators, One Storage Locker P2-7-189.""",https://www.realmaster.com/en/toronto-on/70-forest-manor-rd/3507-henry-farm-TRBC5074458?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"3507 70 Forest Manor Rd, Toronto, Ontario, M2J Oa9"
43,2015 Sheppard Ave E 1202 | Apartment For Sale,C5073013,for sale,Residential Apartment,12,20210101,,,"529,900",1,1,0,500-599,S,Owned4411,Owned,433.12,"Bright And Clear South View, Sunlight Comes In Winter And Goes Away In Summer - Keeping The Room Temperature Ideal, Well Lighted And Well Aired. Floor-To-Ceiling Windows, 9Ft. Ceilings, Spectacular View , Not Lower Floor To Get Noise From Outside, Nor Not Too High Floor To Have To Get Closer To The Window To View The Hustle Bustle Of Life. Efficient Semi-Open Kitchen With Pretty Decent Floor Layout. Minutes To Don Mills Subway /Fairview Mall , 404 /401. Fridge, Stove, Built-In Dishwasher, Built-In Microwave, Stacked Washer/Dryer, All Electric Light Fixtures. One Parking And One Locker.""",https://www.realmaster.com/en/toronto-on/2015-sheppard-ave-e/1202-henry-farm-TRBC5073013?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"1202 2015 Sheppard Ave E, Toronto, Ontario, M2J1W6"
44,5 Soudan Ave 2111 | Apartment For Sale,C5059331,for sale,Residential Apartment,15,20201207,,,"885,000",2,2,0,800-899,S,Owned70,Owned,554.78,"This Brand New Never Lived In High Floor South City Facing 2 Beds &amp; 2 Bath With Media W Parking/Locker Is Ideally Located In The Newest &amp; Most Connected Condo At Yonge &amp; Eglinton, Known As Art Shoppe Condos. Less Than 130 Meters From Eglinton Subway Station, A Community Highly Sought After For Its Access To Transit, Employment, Local Shops, Major Highways, &amp; Amenities. 24 Hrs. Concierge &amp; Grand Lobby, Toronto's Longest Infinity Pool, Courtyards, Kids Club . Upgrades, Upgrades, Upgrades! Custom Cabinetry Throughout, Upgraded Stone Countertops &amp; Large Kitchen Island &amp; More! Integrated Appliances: Fridge, Cooktop, Oven, B/I Dishwasher, &amp; Microwave.""",https://www.realmaster.com/en/toronto-on/5-soudan-ave/2111-mount-pleasant-west-TRBC5059331?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"2111 5 Soudan Ave, Toronto, Ontario, M4S 0B1"
45,188 Cumberland St 1111 | Apartment For Sale,C5055704,for sale,Residential Apartment,11,20201203,,,"688,800",1,1,1,500-599,W,None,None,416.86,"Ideally Located In The Prime Yorkville Community. Sunny West Facing Unit, Brand New Never Lived In, Very Functional Layout Approx. 505 Sft., Living And Dining Room With Modern Open Concept Kitchen, Master Bed With Double Mirrored Closet. Separate Open Concept Den Ideal For Office/Library, A Perfect Concept To Work From Home. Good Size Bath With Soaking Tub. Bright Floor To Ceiling Windows With Laminate Flooring Throughout. Top Of The Line Appliances: Refrigerator, Built In Oven, Cook Top, Dishwasher, Washer &amp; Dryer. Designer Kitchen Cabinetry With Miele Appliances &amp; Stone Counter Tops. Steps To Toronto's Bloor Street - Yorkville Shopping District.""",https://www.realmaster.com/en/toronto-on/188-cumberland-st/1111-annex-TRBC5055704?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"1111 188 Cumberland St, Toronto, Ontario, M5R2G3"
46,88 Blue Jays Way 2506 | Apartment For Sale,C5054000,for sale,Residential Apartment,25,20201201,,,"828,000",1,1,1,600-699,S,Owned,Owned,640.02,"undefined""",https://www.realmaster.com/en/toronto-on/88-blue-jays-way/2506-waterfront-communities-c1-TRBC5054000?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"2506 88 Blue Jays Way, Toronto, Ontario, M5V2G3"
47,33 Helendale Ave 1806 | Apartment For Sale,C4999580,for sale,Residential Apartment,18,20201125,,,"672,900",1,1,0,0-499,Se,None,Owned,361.55,"Enjoy Colorful Living At Yonge &amp; Eglinton's Whitehaus Condominiums. A Brand New 31 Storey Lifetime Development Project Will Be Move In Ready Spring 2021. This 488 Sf 1 Bed Offers A Truly Functional Floor Plan. Building's 3rd Flr Amenities Include Fitness Center, Event Kitchen, Artist Lounge, Games Area &amp; Beautiful Garden Terrace. All You Want/Need Is Steps Away Or Easily Accessible By Ttc/Eglinton Lrt. Near 100 Walk, Transit &amp; Bike Scores. Sleek Streamlined Kitchen's Emit A European Vibe - Include Quartz Countertops, Under Mount Sink/Single Lever Faucet, State-Of-The-Art-Appliances - Ss Stove, Microwave Oven, Exhaust Fan, Integrated Dishwasher, Fridge &amp; Stacked Washer/Dryer.""",https://www.realmaster.com/en/toronto-on/33-helendale-ave/1806-yonge-eglinton-TRBC4999580?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"1806 33 Helendale Ave, Toronto, Ontario, M4R1C5"
48,215 Fort York Blvd 2210 | Apartment For Sale,C4980795,for sale,Residential Apartment,22,20201105,,,"809,000",2,2,0,800-899,Sw,Owned172,Owned,627.3,"Welcome To The Green And Beautiful Fort York Neighbourhood!  This View Of The City, The Lake And Fort York Will Forever Be Protected By The Historic Site. This Corner Suite Features 2 Beds, 2 Baths, Parking And Locker. Newly Upgraded Flooring In The Bedrooms. Brand New Loblaws/Lcbo And Shoppers Drug Mart On The Corner And Quick Ttc Access From Outside The Building. Great Neighbourhood And Great Investment. -New Flooring In Bedrooms  -Freshly Painted""",https://www.realmaster.com/en/toronto-on/215-fort-york-blvd/2210-niagara-TRBC4980795?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"2210 215 Fort York Blvd, Toronto, Ontario, M5V 4A2"
49,50 Wellesley St E 3510 | Apartment For Sale,C4970149,for sale,Residential Apartment,30,20201028,,,"878,000",2,2,0,700-799,Sw,None,Owned,451.18,"One Year New! Luxurious Wellesley Station Condo Just Steps To Wellesley Subway Station &amp; Yonge Street!. City Living Has Never Been This Easy! This Bright &amp; Spacious, Corner Unit Offers Breathtaking City Views Including The Cn Tower With Floor-To-Ceiling Windows And Open Concept Functional Layout, Modern Upgraded Kitchen, Large Centre Island And Breakfast Bar, Ss Appliances, 2 Bdrs + 2 Full Baths.Plenty Of Space To Unwind While Enjoying The Joy Of City Life. * Bright Corner Unit*Ideal Location, Close To U Of T, Ryerson University, Shops, Restaurants+++ Ss Fridge, Flattop Stove, B/I Dishwasher, B/I Microwave, Washer &amp; Dryer. Locker Included. **See Cinematic Tour Attached To Listing**""",https://www.realmaster.com/en/toronto-on/50-wellesley-st-e/3510-church-yonge-corridor-TRBC4970149?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=37,"3510 50 Wellesley St E, Toronto, Ontario, M4Y0C8"
